"sample_index","sampled_row","sampled_col","sampled_lift","sampled_accuracy","diagnostic"
"8618","chr6","chr1","0.997472262235928","0.998587023321749","label_sample_only_not_sequence_null_model"
"8619","chr4","chr2","0.997719291154194","0.998843580783331","label_sample_only_not_sequence_null_model"
"8620","chr6","chr5","0.996178642350389","0.99729340343621","label_sample_only_not_sequence_null_model"
"8621","chr3","chr17","0.993758294854675","0.99486145983654","label_sample_only_not_sequence_null_model"
"8622","chr13","chr2","0.997331334524608","0.998454660855126","label_sample_only_not_sequence_null_model"
"8623","chr18","chr2","0.997288720113407","0.99840073485037","label_sample_only_not_sequence_null_model"
"8624","chr14","chr3","0.996116831238303","0.997254984259304","label_sample_only_not_sequence_null_model"
"8625","chr5","chr14","0.992529678168321","0.993567165656012","label_sample_only_not_sequence_null_model"
"8626","chr6","chr4","0.996439012628086","0.997553773713907","label_sample_only_not_sequence_null_model"
"8627","chr4","chr5","0.99670136820221","0.997825657831346","label_sample_only_not_sequence_null_model"
"8628","chr6","chr13","0.992934489446616","0.994049250532436","label_sample_only_not_sequence_null_model"
"8629","chr22","chr11","0.993088699702249","0.994725528372875","label_sample_only_not_sequence_null_model"
"8630","chr13","chr21","0.979574205569807","0.980697531900325","label_sample_only_not_sequence_null_model"
"8631","chr1","chr16","0.993334614241788","0.994538051116346","label_sample_only_not_sequence_null_model"
"8632","chr2","chr20","0.991013190576545","0.992095442843563","label_sample_only_not_sequence_null_model"
"8633","chr2","chr1","0.997563712960037","0.998645965227055","label_sample_only_not_sequence_null_model"
"8634","chr6","chr7","0.996323516802232","0.997438277888053","label_sample_only_not_sequence_null_model"
"8635","chr6","chr8","0.995909589796966","0.997024350882787","label_sample_only_not_sequence_null_model"
"8636","chr3","chr15","0.993640795105307","0.994743960087171","label_sample_only_not_sequence_null_model"
"8637","chr17","chr18","0.987216114714316","0.988980557005311","label_sample_only_not_sequence_null_model"
"8638","chrY","chr17","0.993273431119268","0.994814776115033","label_sample_only_not_sequence_null_model"
"8639","chr17","chr10","0.993383100210972","0.995147542501966","label_sample_only_not_sequence_null_model"
"8640","chr17","chr15","0.989824668898738","0.991589111189733","label_sample_only_not_sequence_null_model"
"8641","chrX","chr7","0.996631320658525","0.997735096577165","label_sample_only_not_sequence_null_model"
"8642","chr4","chr13","0.994028464074141","0.995152753703277","label_sample_only_not_sequence_null_model"
"8643","chrX","chr4","0.996788806175636","0.997892582094275","label_sample_only_not_sequence_null_model"
"8644","chr10","chr4","0.995600639413093","0.99679392970283","label_sample_only_not_sequence_null_model"
"8645","chr16","chr8","0.993646688035477","0.995309491343872","label_sample_only_not_sequence_null_model"
"8646","chrY","chr13","0.993266995177334","0.994808340173099","label_sample_only_not_sequence_null_model"
"8647","chr15","chr8","0.995203588927817","0.996452628056539","label_sample_only_not_sequence_null_model"
"8648","chr14","chr4","0.995621585246498","0.996759738267499","label_sample_only_not_sequence_null_model"
"8649","chr6","chr11","0.995790801369934","0.996905562455754","label_sample_only_not_sequence_null_model"
"8650","chr17","chr20","0.987200678055249","0.988965120346244","label_sample_only_not_sequence_null_model"
"8651","chrY","chr11","0.995652079541175","0.99719342453694","label_sample_only_not_sequence_null_model"
"8652","chrY","chr4","0.996386407896371","0.997927752892136","label_sample_only_not_sequence_null_model"
"8653","chrX","chr9","0.995166262031324","0.996270037949964","label_sample_only_not_sequence_null_model"
"8654","chr11","chr11","0.995758355106101","0.996832437026218","label_sample_only_not_sequence_null_model"
"8655","chrY","chrY","0.976651664612213","0.978193009607978","label_sample_only_not_sequence_null_model"
"8656","chr10","chrY","0.964342291965311","0.965535582255049","label_sample_only_not_sequence_null_model"
"8657","chr8","chr18","0.991508618930002","0.992564791783707","label_sample_only_not_sequence_null_model"
"8658","chrY","chr21","0.981703500445721","0.983244845441485","label_sample_only_not_sequence_null_model"
"8659","chr8","chr17","0.993342012509167","0.994398185362872","label_sample_only_not_sequence_null_model"
"8660","chr12","chrY","0.965640879117996","0.966593654364136","label_sample_only_not_sequence_null_model"
"8661","chr3","chr22","0.983999892713962","0.985103057695826","label_sample_only_not_sequence_null_model"
"8662","chr5","chr12","0.994968853216264","0.996006340703955","label_sample_only_not_sequence_null_model"
"8663","chr2","chr4","0.996524515210224","0.997606767477241","label_sample_only_not_sequence_null_model"
"8664","chr8","chr14","0.992742317240478","0.993798490094183","label_sample_only_not_sequence_null_model"
"8665","chr14","chrX","0.994193925316198","0.995332078337198","label_sample_only_not_sequence_null_model"
"8666","chr17","chr12","0.992334975180144","0.994099417471138","label_sample_only_not_sequence_null_model"
"8667","chr16","chrX","0.992607313726749","0.994270117035144","label_sample_only_not_sequence_null_model"
"8668","chr20","chr3","0.995115904413916","0.996472009723672","label_sample_only_not_sequence_null_model"
"8669","chr19","chr4","0.993377097021131","0.995634829668465","label_sample_only_not_sequence_null_model"
"8670","chr11","chr7","0.996283750887325","0.997357832807442","label_sample_only_not_sequence_null_model"
"8671","chr13","chr13","0.99243010049178","0.993553426822298","label_sample_only_not_sequence_null_model"
"8672","chr8","chrY","0.969299240248608","0.970355413102314","label_sample_only_not_sequence_null_model"
"8673","chr13","chr15","0.992505045613104","0.993628371943622","label_sample_only_not_sequence_null_model"
"8674","chr11","chr11","0.995758355106101","0.996832437026218","label_sample_only_not_sequence_null_model"
"8675","chr7","chr22","0.98278281417442","0.983942614860307","label_sample_only_not_sequence_null_model"
"8676","chrY","chr5","0.996167081090849","0.997708426086614","label_sample_only_not_sequence_null_model"
"8677","chr14","chrX","0.994193925316198","0.995332078337198","label_sample_only_not_sequence_null_model"
"8678","chr8","chrX","0.995344435190556","0.996400608044261","label_sample_only_not_sequence_null_model"
"8679","chr22","chr20","0.985116086810739","0.986752915481365","label_sample_only_not_sequence_null_model"
"8680","chr6","chr1","0.997472262235928","0.998587023321749","label_sample_only_not_sequence_null_model"
"8681","chr15","chr21","0.977307350305421","0.978556389434143","label_sample_only_not_sequence_null_model"
"8682","chr15","chr2","0.99708132211162","0.998330361240342","label_sample_only_not_sequence_null_model"
"8683","chr1","chr3","0.996785503105239","0.997988939979797","label_sample_only_not_sequence_null_model"
"8684","chr5","chr16","0.993239946464336","0.994277433952027","label_sample_only_not_sequence_null_model"
"8685","chr14","chr10","0.994799070574615","0.995937223595615","label_sample_only_not_sequence_null_model"
"8686","chr2","chr12","0.995258986778245","0.996341239045262","label_sample_only_not_sequence_null_model"
"8687","chr4","chr11","0.996227680762175","0.997351970391312","label_sample_only_not_sequence_null_model"
"8688","chr15","chr15","0.991956032058356","0.993205071187078","label_sample_only_not_sequence_null_model"
"8689","chr6","chr8","0.995909589796966","0.997024350882787","label_sample_only_not_sequence_null_model"
"8690","chr20","chr9","0.991699993264826","0.993056098574583","label_sample_only_not_sequence_null_model"
"8691","chr19","chr21","0.969897886693112","0.972155619340446","label_sample_only_not_sequence_null_model"
"8692","chr17","chr22","0.980148215242824","0.981912657533819","label_sample_only_not_sequence_null_model"
"8693","chr17","chr1","0.996225897656799","0.997990339947794","label_sample_only_not_sequence_null_model"
"8694","chr5","chr11","0.995758269056449","0.99679575654414","label_sample_only_not_sequence_null_model"
"8695","chr14","chr17","0.992468330167135","0.993606483188136","label_sample_only_not_sequence_null_model"
"8696","chr18","chr19","0.987885748580951","0.988997763317914","label_sample_only_not_sequence_null_model"
"8697","chr3","chr9","0.995261544548087","0.996364709529951","label_sample_only_not_sequence_null_model"
"8698","chr15","chr15","0.991956032058356","0.993205071187078","label_sample_only_not_sequence_null_model"
"8699","chr20","chr5","0.993929950858255","0.995286056168011","label_sample_only_not_sequence_null_model"
"8700","chrX","chr20","0.991501226710602","0.992605002629242","label_sample_only_not_sequence_null_model"
"8701","chr8","chr15","0.992896564067314","0.993952736921019","label_sample_only_not_sequence_null_model"
"8702","chr20","chr5","0.993929950858255","0.995286056168011","label_sample_only_not_sequence_null_model"
"8703","chr19","chrY","0.957487572431763","0.959745305079097","label_sample_only_not_sequence_null_model"
"8704","chr20","chr5","0.993929950858255","0.995286056168011","label_sample_only_not_sequence_null_model"
"8705","chr5","chr8","0.995778809903763","0.996816297391454","label_sample_only_not_sequence_null_model"
"8706","chr16","chr11","0.993878742163131","0.995541545471526","label_sample_only_not_sequence_null_model"
"8707","chr11","chr13","0.992737942594224","0.99381202451434","label_sample_only_not_sequence_null_model"
"8708","chr12","chr22","0.982302365671709","0.98325514091785","label_sample_only_not_sequence_null_model"
"8709","chr4","chr14","0.993846419833789","0.994970709462926","label_sample_only_not_sequence_null_model"
"8710","chr1","chr20","0.990901476325334","0.992104913199892","label_sample_only_not_sequence_null_model"
"8711","chr21","chr2","0.996520891282447","0.997487684548836","label_sample_only_not_sequence_null_model"
"8712","chrY","chr20","0.991241061612408","0.992782406608173","label_sample_only_not_sequence_null_model"
"8713","chr3","chr1","0.997685088354663","0.998788253336527","label_sample_only_not_sequence_null_model"
"8714","chr3","chr17","0.993758294854675","0.99486145983654","label_sample_only_not_sequence_null_model"
"8715","chr22","chr3","0.994095703871654","0.99573253254228","label_sample_only_not_sequence_null_model"
"8716","chr13","chr21","0.979574205569807","0.980697531900325","label_sample_only_not_sequence_null_model"
"8717","chr5","chr10","0.995577998755449","0.99661548624314","label_sample_only_not_sequence_null_model"
"8718","chr21","chr13","0.988246065558013","0.989212858824402","label_sample_only_not_sequence_null_model"
"8719","chr19","chr4","0.993377097021131","0.995634829668465","label_sample_only_not_sequence_null_model"
"8720","chr13","chr12","0.994782315890659","0.995905642221176","label_sample_only_not_sequence_null_model"
"8721","chr14","chr1","0.997145195407226","0.998283348428227","label_sample_only_not_sequence_null_model"
"8722","chr2","chr9","0.994760028297086","0.995842280564103","label_sample_only_not_sequence_null_model"
"8723","chr14","chr20","0.989188282397391","0.990326435418392","label_sample_only_not_sequence_null_model"
"8724","chrX","chr20","0.991501226710602","0.992605002629242","label_sample_only_not_sequence_null_model"
"8725","chr16","chr10","0.993482518398897","0.995145321707293","label_sample_only_not_sequence_null_model"
"8726","chr20","chr15","0.98977728886951","0.991133394179267","label_sample_only_not_sequence_null_model"
"8727","chr16","chrY","0.958960728373696","0.960623531682091","label_sample_only_not_sequence_null_model"
"8728","chr9","chr5","0.995106188631666","0.996054078059364","label_sample_only_not_sequence_null_model"
"8729","chr21","chr18","0.986797996001449","0.987764789267838","label_sample_only_not_sequence_null_model"
"8730","chr14","chr4","0.995621585246498","0.996759738267499","label_sample_only_not_sequence_null_model"
"8731","chr21","chr20","0.986763155855356","0.987729949121746","label_sample_only_not_sequence_null_model"
"8732","chrY","chr8","0.995894878605516","0.99743622360128","label_sample_only_not_sequence_null_model"
"8733","chr13","chr18","0.99111657072353","0.992239897054048","label_sample_only_not_sequence_null_model"
"8734","chrX","chrY","0.972589901838403","0.973693677757043","label_sample_only_not_sequence_null_model"
"8735","chr22","chr10","0.992332382538667","0.993969211209293","label_sample_only_not_sequence_null_model"
"8736","chr20","chr16","0.991169520149116","0.992525625458873","label_sample_only_not_sequence_null_model"
"8737","chr20","chr2","0.996310772169929","0.997666877479686","label_sample_only_not_sequence_null_model"
"8738","chr5","chr22","0.982952972438063","0.983990459925754","label_sample_only_not_sequence_null_model"
"8739","chr1","chr8","0.995895905675193","0.997099342549752","label_sample_only_not_sequence_null_model"
"8740","chr22","chrX","0.990965648900122","0.992602477570748","label_sample_only_not_sequence_null_model"
"8741","chr15","chrX","0.994579778239238","0.995828817367961","label_sample_only_not_sequence_null_model"
"8742","chr16","chr14","0.988978060514827","0.990640863823222","label_sample_only_not_sequence_null_model"
"8743","chr12","chr2","0.997284083553394","0.998236858799535","label_sample_only_not_sequence_null_model"
"8744","chr5","chr13","0.992534532943335","0.993572020431026","label_sample_only_not_sequence_null_model"
"8745","chrY","chr7","0.996236488307786","0.997777833303551","label_sample_only_not_sequence_null_model"
"8746","chr20","chr1","0.9965098559778","0.997865961287557","label_sample_only_not_sequence_null_model"
"8747","chr15","chr21","0.977307350305421","0.978556389434143","label_sample_only_not_sequence_null_model"
"8748","chr14","chr9","0.993380575050673","0.994518728071673","label_sample_only_not_sequence_null_model"
"8749","chr8","chr8","0.995893359560129","0.996949532413834","label_sample_only_not_sequence_null_model"
"8750","chr1","chr21","0.980717646678541","0.981921083553099","label_sample_only_not_sequence_null_model"
"8751","chr14","chr9","0.993380575050673","0.994518728071673","label_sample_only_not_sequence_null_model"
"8752","chr6","chr21","0.98059615248969","0.98171091357551","label_sample_only_not_sequence_null_model"
"8753","chr21","chr12","0.992382064858216","0.993348858124606","label_sample_only_not_sequence_null_model"
"8754","chr7","chr18","0.991222318413306","0.992382119099193","label_sample_only_not_sequence_null_model"
"8755","chr10","chr19","0.987751377695487","0.988944667985224","label_sample_only_not_sequence_null_model"
"8756","chr7","chr7","0.99617076219886","0.997330562884747","label_sample_only_not_sequence_null_model"
"8757","chr6","chr10","0.995685144149982","0.996799905235802","label_sample_only_not_sequence_null_model"
"8758","chr21","chr4","0.994587221598962","0.995554014865351","label_sample_only_not_sequence_null_model"
"8759","chr4","chr20","0.991749388936176","0.992873678565312","label_sample_only_not_sequence_null_model"
"8760","chr9","chr17","0.992522695236676","0.993470584664374","label_sample_only_not_sequence_null_model"
"8761","chrY","chr12","0.995220619041706","0.996761964037471","label_sample_only_not_sequence_null_model"
"8762","chr3","chr9","0.995261544548087","0.996364709529951","label_sample_only_not_sequence_null_model"
"8763","chr16","chr5","0.993810042732187","0.995472846040582","label_sample_only_not_sequence_null_model"
"8764","chr15","chr10","0.995011444208778","0.996260483337501","label_sample_only_not_sequence_null_model"
"8765","chr4","chrY","0.973901411845046","0.975025701474182","label_sample_only_not_sequence_null_model"
"8766","chr21","chr18","0.986797996001449","0.987764789267838","label_sample_only_not_sequence_null_model"
"8767","chr12","chr3","0.996407845790566","0.997360621036707","label_sample_only_not_sequence_null_model"
"8768","chr4","chr2","0.997719291154194","0.998843580783331","label_sample_only_not_sequence_null_model"
"8769","chr6","chr7","0.996323516802232","0.997438277888053","label_sample_only_not_sequence_null_model"
"8770","chr2","chr12","0.995258986778245","0.996341239045262","label_sample_only_not_sequence_null_model"
"8771","chr18","chr19","0.987885748580951","0.988997763317914","label_sample_only_not_sequence_null_model"
"8772","chrY","chr13","0.993266995177334","0.994808340173099","label_sample_only_not_sequence_null_model"
"8773","chr21","chr5","0.994029363507949","0.994996156774338","label_sample_only_not_sequence_null_model"
"8774","chr21","chr5","0.994029363507949","0.994996156774338","label_sample_only_not_sequence_null_model"
"8775","chr22","chr13","0.986034478018154","0.98767130668878","label_sample_only_not_sequence_null_model"
"8776","chr22","chr12","0.990848775127967","0.992485603798593","label_sample_only_not_sequence_null_model"
"8777","chr15","chr8","0.995203588927817","0.996452628056539","label_sample_only_not_sequence_null_model"
"8778","chr10","chr7","0.995607067862438","0.996800358152175","label_sample_only_not_sequence_null_model"
"8779","chrY","chr14","0.993029622495409","0.994570967491174","label_sample_only_not_sequence_null_model"
"8780","chr21","chr9","0.991639778499822","0.992606571766211","label_sample_only_not_sequence_null_model"
"8781","chr5","chr19","0.988548376481403","0.989585863969094","label_sample_only_not_sequence_null_model"
"8782","chr3","chr16","0.993808522085359","0.994911687067223","label_sample_only_not_sequence_null_model"
"8783","chr1","chr22","0.9832441554454","0.984447592319958","label_sample_only_not_sequence_null_model"
"8784","chr20","chr22","0.979582362936611","0.980938468246367","label_sample_only_not_sequence_null_model"
"8785","chrY","chr19","0.988112815247579","0.989654160243344","label_sample_only_not_sequence_null_model"
"8786","chr15","chrX","0.994579778239238","0.995828817367961","label_sample_only_not_sequence_null_model"
"8787","chr3","chr21","0.982610508236643","0.983713673218507","label_sample_only_not_sequence_null_model"
"8788","chr7","chr1","0.997388225812975","0.998548026498862","label_sample_only_not_sequence_null_model"
"8789","chr14","chr5","0.995217320831071","0.996355473852072","label_sample_only_not_sequence_null_model"
"8790","chr16","chr4","0.994350225624252","0.996013028932647","label_sample_only_not_sequence_null_model"
"8791","chr15","chr7","0.995763600795973","0.997012639924695","label_sample_only_not_sequence_null_model"
"8792","chrX","chrX","0.995912090887091","0.997015866805731","label_sample_only_not_sequence_null_model"
"8793","chr2","chr3","0.996880411304639","0.997962663571656","label_sample_only_not_sequence_null_model"
"8794","chr16","chr16","0.991149549289356","0.992812352597751","label_sample_only_not_sequence_null_model"
"8795","chrX","chr12","0.995621609948316","0.996725385866955","label_sample_only_not_sequence_null_model"
"8796","chr13","chr15","0.992505045613104","0.993628371943622","label_sample_only_not_sequence_null_model"
"8797","chr1","chr10","0.995710364374103","0.996913801248662","label_sample_only_not_sequence_null_model"
"8798","chr21","chr16","0.99117114111706","0.992137934383449","label_sample_only_not_sequence_null_model"
"8799","chr1","chr14","0.992949040067101","0.994152476941659","label_sample_only_not_sequence_null_model"
"8800","chr3","chr13","0.993829437478237","0.994932602460101","label_sample_only_not_sequence_null_model"
"8801","chr8","chrX","0.995344435190556","0.996400608044261","label_sample_only_not_sequence_null_model"
"8802","chr12","chr20","0.989667489826423","0.990620265072564","label_sample_only_not_sequence_null_model"
"8803","chr9","chr2","0.997086238313957","0.998034127741655","label_sample_only_not_sequence_null_model"
"8804","chr6","chr20","0.990722860994473","0.991837622080293","label_sample_only_not_sequence_null_model"
"8805","chr8","chr2","0.997511466106764","0.998567638960469","label_sample_only_not_sequence_null_model"
"8806","chr14","chr21","0.975965773849834","0.977103926870834","label_sample_only_not_sequence_null_model"
"8807","chr10","chr17","0.992375333794731","0.993568624084468","label_sample_only_not_sequence_null_model"
"8808","chr1","chr7","0.996325981415354","0.997529418289912","label_sample_only_not_sequence_null_model"
"8809","chr10","chr5","0.995200274587337","0.996393564877074","label_sample_only_not_sequence_null_model"
"8810","chr13","chr8","0.995632328964381","0.996755655294898","label_sample_only_not_sequence_null_model"
"8811","chr16","chrY","0.958960728373696","0.960623531682091","label_sample_only_not_sequence_null_model"
"8812","chr21","chr4","0.994587221598962","0.995554014865351","label_sample_only_not_sequence_null_model"
"8813","chr21","chr15","0.989583128921179","0.990549922187569","label_sample_only_not_sequence_null_model"
"8814","chr8","chr11","0.995872843972323","0.996929016826029","label_sample_only_not_sequence_null_model"
"8815","chr4","chr22","0.984005280003207","0.985129569632344","label_sample_only_not_sequence_null_model"
"8816","chr21","chr21","0.970286178124113","0.971252971390503","label_sample_only_not_sequence_null_model"
"8817","chr2","chr11","0.995919368520075","0.997001620787092","label_sample_only_not_sequence_null_model"
"8818","chr20","chr7","0.994658360925651","0.996014466235407","label_sample_only_not_sequence_null_model"
"8819","chr15","chr16","0.99255310237714","0.993802141505862","label_sample_only_not_sequence_null_model"
"8820","chr14","chr2","0.997012219502917","0.998150372523917","label_sample_only_not_sequence_null_model"
"8821","chr18","chr22","0.982151285280601","0.983263300017564","label_sample_only_not_sequence_null_model"
"8822","chr6","chr3","0.99679312404528","0.997907885131101","label_sample_only_not_sequence_null_model"
"8823","chr14","chr21","0.975965773849834","0.977103926870834","label_sample_only_not_sequence_null_model"
"8824","chr15","chr4","0.995829093041876","0.997078132170598","label_sample_only_not_sequence_null_model"
"8825","chr12","chr5","0.995560275158387","0.996513050404527","label_sample_only_not_sequence_null_model"
"8826","chr19","chr21","0.969897886693112","0.972155619340446","label_sample_only_not_sequence_null_model"
"8827","chrX","chr10","0.996061205009537","0.997164980928177","label_sample_only_not_sequence_null_model"
"8828","chr5","chr13","0.992534532943335","0.993572020431026","label_sample_only_not_sequence_null_model"
"8829","chr22","chr18","0.984535293112696","0.986172121783322","label_sample_only_not_sequence_null_model"
"8830","chr9","chrX","0.99400639823311","0.994954287660808","label_sample_only_not_sequence_null_model"
"8831","chr22","chr3","0.994095703871654","0.99573253254228","label_sample_only_not_sequence_null_model"
"8832","chr18","chr16","0.992860264389641","0.993972279126604","label_sample_only_not_sequence_null_model"
"8833","chr9","chr18","0.989194449171773","0.990142338599471","label_sample_only_not_sequence_null_model"
"8834","chr22","chr1","0.995904736213853","0.997541564884479","label_sample_only_not_sequence_null_model"
"8835","chr13","chr11","0.995570787555177","0.996694113885695","label_sample_only_not_sequence_null_model"
"8836","chr17","chrY","0.95926000354802","0.961024445839014","label_sample_only_not_sequence_null_model"
"8837","chr19","chr15","0.988858551677882","0.991116284325216","label_sample_only_not_sequence_null_model"
"8838","chr20","chr2","0.996310772169929","0.997666877479686","label_sample_only_not_sequence_null_model"
"8839","chr13","chr20","0.990215460249795","0.991338786580312","label_sample_only_not_sequence_null_model"
"8840","chr10","chr22","0.981456850209401","0.982650140499138","label_sample_only_not_sequence_null_model"
"8841","chr6","chr6","0.996335374086237","0.997450135172058","label_sample_only_not_sequence_null_model"
"8842","chr3","chr14","0.993710305554203","0.994813470536067","label_sample_only_not_sequence_null_model"
"8843","chr21","chr20","0.986763155855356","0.987729949121746","label_sample_only_not_sequence_null_model"
"8844","chr1","chr22","0.9832441554454","0.984447592319958","label_sample_only_not_sequence_null_model"
"8845","chrY","chr4","0.996386407896371","0.997927752892136","label_sample_only_not_sequence_null_model"
"8846","chr19","chr4","0.993377097021131","0.995634829668465","label_sample_only_not_sequence_null_model"
"8847","chr3","chr9","0.995261544548087","0.996364709529951","label_sample_only_not_sequence_null_model"
"8848","chr18","chr17","0.992801496337818","0.993913511074781","label_sample_only_not_sequence_null_model"
"8849","chr12","chr18","0.99017100481723","0.99112378006337","label_sample_only_not_sequence_null_model"
"8850","chr2","chr16","0.993462351014153","0.99454460328117","label_sample_only_not_sequence_null_model"
"8851","chr12","chr4","0.995934625322105","0.996887400568245","label_sample_only_not_sequence_null_model"
"8852","chr6","chr3","0.99679312404528","0.997907885131101","label_sample_only_not_sequence_null_model"
"8853","chr6","chrY","0.970295171308258","0.971409932394078","label_sample_only_not_sequence_null_model"
"8854","chr12","chr12","0.994370852122822","0.995323627368963","label_sample_only_not_sequence_null_model"
"8855","chr9","chr16","0.992456324091751","0.993404213519449","label_sample_only_not_sequence_null_model"
"8856","chr3","chr21","0.982610508236643","0.983713673218507","label_sample_only_not_sequence_null_model"
"8857","chr22","chrX","0.990965648900122","0.992602477570748","label_sample_only_not_sequence_null_model"
"8858","chr18","chr22","0.982151285280601","0.983263300017564","label_sample_only_not_sequence_null_model"
"8859","chr19","chr16","0.990426182329408","0.992683914976742","label_sample_only_not_sequence_null_model"
"8860","chr13","chr6","0.996113501817768","0.997236828148285","label_sample_only_not_sequence_null_model"
"8861","chr16","chr11","0.993878742163131","0.995541545471526","label_sample_only_not_sequence_null_model"
"8862","chr6","chr5","0.996178642350389","0.99729340343621","label_sample_only_not_sequence_null_model"
"8863","chr3","chr14","0.993710305554203","0.994813470536067","label_sample_only_not_sequence_null_model"
"8864","chr1","chr6","0.996344898557908","0.997548335432466","label_sample_only_not_sequence_null_model"
"8865","chr16","chr5","0.993810042732187","0.995472846040582","label_sample_only_not_sequence_null_model"
"8866","chrX","chr8","0.99627083420087","0.99737461011951","label_sample_only_not_sequence_null_model"
"8867","chr12","chr10","0.995138029605209","0.99609080485135","label_sample_only_not_sequence_null_model"
"8868","chrY","chr14","0.993029622495409","0.994570967491174","label_sample_only_not_sequence_null_model"
"8869","chr20","chr1","0.9965098559778","0.997865961287557","label_sample_only_not_sequence_null_model"
"8870","chr11","chrX","0.99533231499961","0.996406396919726","label_sample_only_not_sequence_null_model"
"8871","chr3","chr7","0.996671373275082","0.997774538256946","label_sample_only_not_sequence_null_model"
"8872","chr7","chr10","0.995478408661701","0.996638209347588","label_sample_only_not_sequence_null_model"
"8873","chr7","chr11","0.995657834726012","0.996817635411899","label_sample_only_not_sequence_null_model"
"8874","chr5","chr18","0.991239374593907","0.992276862081598","label_sample_only_not_sequence_null_model"
"8875","chr8","chr20","0.990759719386362","0.991815892240068","label_sample_only_not_sequence_null_model"
"8876","chr16","chr8","0.993646688035477","0.995309491343872","label_sample_only_not_sequence_null_model"
"8877","chr9","chr7","0.995660531381892","0.99660842080959","label_sample_only_not_sequence_null_model"
"8878","chr13","chrX","0.995087913723095","0.996211240053612","label_sample_only_not_sequence_null_model"
"8879","chr16","chr1","0.996261707833626","0.997924511142021","label_sample_only_not_sequence_null_model"
"8880","chr18","chr2","0.997288720113407","0.99840073485037","label_sample_only_not_sequence_null_model"
"8881","chr17","chr12","0.992334975180144","0.994099417471138","label_sample_only_not_sequence_null_model"
"8882","chr5","chr18","0.991239374593907","0.992276862081598","label_sample_only_not_sequence_null_model"
"8883","chr17","chr19","0.98728578067828","0.989050222969274","label_sample_only_not_sequence_null_model"
"8884","chr21","chr2","0.996520891282447","0.997487684548836","label_sample_only_not_sequence_null_model"
"8885","chr22","chr20","0.985116086810739","0.986752915481365","label_sample_only_not_sequence_null_model"
"8886","chr17","chr1","0.996225897656799","0.997990339947794","label_sample_only_not_sequence_null_model"
"8887","chr12","chr17","0.992832866822726","0.993785642068867","label_sample_only_not_sequence_null_model"
"8888","chr22","chr6","0.993226769082027","0.994863597752653","label_sample_only_not_sequence_null_model"
"8889","chr13","chr10","0.995425081720119","0.996548408050637","label_sample_only_not_sequence_null_model"
"8890","chr10","chr14","0.9910853666306","0.992278656920337","label_sample_only_not_sequence_null_model"
"8891","chr20","chr1","0.9965098559778","0.997865961287557","label_sample_only_not_sequence_null_model"
"8892","chr1","chr17","0.993308552551511","0.994511989426069","label_sample_only_not_sequence_null_model"
"8893","chr1","chr11","0.995821697832346","0.997025134706904","label_sample_only_not_sequence_null_model"
"8894","chr1","chr15","0.992997345308791","0.994200782183349","label_sample_only_not_sequence_null_model"
"8895","chr19","chr12","0.991335081850295","0.993592814497629","label_sample_only_not_sequence_null_model"
"8896","chr1","chr2","0.997437855270409","0.998641292144968","label_sample_only_not_sequence_null_model"
"8897","chrY","chrY","0.976651664612213","0.978193009607978","label_sample_only_not_sequence_null_model"
"8898","chr21","chr14","0.988572348930965","0.989539142197354","label_sample_only_not_sequence_null_model"
"8899","chr10","chr17","0.992375333794731","0.993568624084468","label_sample_only_not_sequence_null_model"
"8900","chr1","chr21","0.980717646678541","0.981921083553099","label_sample_only_not_sequence_null_model"
"8901","chr7","chr18","0.991222318413306","0.992382119099193","label_sample_only_not_sequence_null_model"
"8902","chr3","chr20","0.991636417309976","0.99273958229184","label_sample_only_not_sequence_null_model"
"8903","chrX","chr16","0.993735226990151","0.994839002908791","label_sample_only_not_sequence_null_model"
"8904","chr1","chr20","0.990901476325334","0.992104913199892","label_sample_only_not_sequence_null_model"
"8905","chrY","chr10","0.995787234321793","0.997328579317558","label_sample_only_not_sequence_null_model"
"8906","chr5","chr18","0.991239374593907","0.992276862081598","label_sample_only_not_sequence_null_model"
"8907","chrX","chr16","0.993735226990151","0.994839002908791","label_sample_only_not_sequence_null_model"
"8908","chr2","chr6","0.996435385292408","0.997517637559425","label_sample_only_not_sequence_null_model"
"8909","chr4","chr17","0.993758691479421","0.994882981108558","label_sample_only_not_sequence_null_model"
"8910","chr18","chr8","0.995552856701681","0.996664871438644","label_sample_only_not_sequence_null_model"
"8911","chr19","chr14","0.987778538346975","0.99003627099431","label_sample_only_not_sequence_null_model"
"8912","chr10","chr1","0.99708853778216","0.998281828071898","label_sample_only_not_sequence_null_model"
"8913","chr3","chr22","0.983999892713962","0.985103057695826","label_sample_only_not_sequence_null_model"
"8914","chr2","chr14","0.993015301841474","0.994097554108491","label_sample_only_not_sequence_null_model"
"8915","chr20","chr18","0.987165636685552","0.988521741995309","label_sample_only_not_sequence_null_model"
"8916","chr11","chr18","0.991441834189997","0.992515916110114","label_sample_only_not_sequence_null_model"
"8917","chr13","chr10","0.995425081720119","0.996548408050637","label_sample_only_not_sequence_null_model"
"8918","chr7","chr13","0.992501093446382","0.993660894132269","label_sample_only_not_sequence_null_model"
"8919","chr3","chr11","0.996201778114638","0.997304943096502","label_sample_only_not_sequence_null_model"
"8920","chrY","chr5","0.996167081090849","0.997708426086614","label_sample_only_not_sequence_null_model"
